network_id,topology,n_nodes,n_edges,density,phi,computation_time,timestamp,tpm_rule,state
watts_strogatz_n5_k2_p0.0_20251207_231409_048000,watts_strogatz,5,10,0.5,0.0,0.0381054878234863,2025-12-07T23:14:09.286581,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_048837,watts_strogatz,5,10,0.5,0.0,0.0378572940826416,2025-12-07T23:14:09.288732,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_049700,watts_strogatz,5,10,0.5,0.0,0.0387446880340576,2025-12-07T23:14:09.291780,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_050065,watts_strogatz,5,10,0.5,0.0,0.0392684936523437,2025-12-07T23:14:09.292964,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_048435,watts_strogatz,5,10,0.5,0.0,0.0410597324371337,2025-12-07T23:14:09.294161,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_047130,watts_strogatz,5,10,0.5,0.0,0.0561614036560058,2025-12-07T23:14:09.295324,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_050877,watts_strogatz,5,10,0.5,0.0,0.0553359985351562,2025-12-07T23:14:09.296529,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_050497,watts_strogatz,5,10,0.5,0.0,0.0556039810180664,2025-12-07T23:14:09.297687,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_046602,watts_strogatz,5,10,0.5,0.0,0.0565466880798339,2025-12-07T23:14:09.298844,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_047625,watts_strogatz,5,10,0.5,0.0,0.0563929080963134,2025-12-07T23:14:09.300013,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_049257,watts_strogatz,5,10,0.5,0.0,0.0559549331665039,2025-12-07T23:14:09.301221,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_051303,watts_strogatz,5,10,0.5,0.0,0.034459114074707,2025-12-07T23:14:09.302435,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_052095,watts_strogatz,5,10,0.5,0.0,0.0343942642211914,2025-12-07T23:14:09.303598,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_052538,watts_strogatz,5,10,0.5,0.0,0.0340547561645507,2025-12-07T23:14:09.304761,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_052895,watts_strogatz,5,10,0.5,0.0,0.0357966423034668,2025-12-07T23:14:09.305940,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_051731,watts_strogatz,5,10,0.5,0.0,0.0427908897399902,2025-12-07T23:14:09.307152,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_054226,watts_strogatz,5,10,0.5,0.0,0.0352261066436767,2025-12-07T23:14:09.308324,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_053834,watts_strogatz,5,10,0.5,0.0,0.0362424850463867,2025-12-07T23:14:09.309508,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_054670,watts_strogatz,5,10,0.5,0.0,0.036205768585205,2025-12-07T23:14:09.310672,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_053447,watts_strogatz,5,10,0.5,0.0,0.037290334701538,2025-12-07T23:14:09.311826,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_055005,watts_strogatz,5,10,0.5,0.0,0.0377743244171142,2025-12-07T23:14:09.313749,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_055425,watts_strogatz,5,10,0.5,0.0,0.0380580425262451,2025-12-07T23:14:09.315463,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_056188,watts_strogatz,5,10,0.5,0.0,0.0346071720123291,2025-12-07T23:14:09.316760,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_056650,watts_strogatz,5,10,0.5,0.0,0.0347304344177246,2025-12-07T23:14:09.318078,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_055812,watts_strogatz,5,10,0.5,0.0,0.037471055984497,2025-12-07T23:14:09.319305,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_056983,watts_strogatz,5,10,0.5,0.0,0.0358624458312988,2025-12-07T23:14:09.320512,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_057406,watts_strogatz,5,10,0.5,0.0,0.0332305431365966,2025-12-07T23:14:09.322468,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_057804,watts_strogatz,5,10,0.5,0.0,0.0330426692962646,2025-12-07T23:14:09.323666,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_058963,watts_strogatz,5,10,0.5,0.0,0.0329072475433349,2025-12-07T23:14:09.324816,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_058621,watts_strogatz,5,10,0.5,0.0,0.0345532894134521,2025-12-07T23:14:09.326218,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_058170,watts_strogatz,5,10,0.5,0.0,0.0352308750152587,2025-12-07T23:14:09.327444,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_059379,watts_strogatz,5,10,0.5,0.0,0.0345239639282226,2025-12-07T23:14:09.328616,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_059768,watts_strogatz,5,10,0.5,0.0,0.0350921154022216,2025-12-07T23:14:09.329759,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_060544,watts_strogatz,5,10,0.5,0.0,0.0341625213623046,2025-12-07T23:14:09.330932,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_060116,watts_strogatz,5,10,0.5,0.0,0.035222053527832,2025-12-07T23:14:09.332147,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_060890,watts_strogatz,5,10,0.5,0.0,0.0340063571929931,2025-12-07T23:14:09.333313,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_061720,watts_strogatz,5,10,0.5,0.0,0.0329315662384033,2025-12-07T23:14:09.334500,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_061295,watts_strogatz,5,10,0.5,0.0,0.0353732109069824,2025-12-07T23:14:09.335671,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_062060,watts_strogatz,5,10,0.5,0.0,0.0326764583587646,2025-12-07T23:14:09.336825,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_062477,watts_strogatz,5,10,0.5,0.0,0.0328841209411621,2025-12-07T23:14:09.338008,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_062852,watts_strogatz,5,10,0.5,0.0,0.0343556404113769,2025-12-07T23:14:09.339238,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_063256,watts_strogatz,5,10,0.5,0.0,0.0345077514648437,2025-12-07T23:14:09.340478,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_063684,watts_strogatz,5,10,0.5,0.0,0.0342772006988525,2025-12-07T23:14:09.341659,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_064013,watts_strogatz,5,10,0.5,0.0,0.0345618724822998,2025-12-07T23:14:09.342815,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_064429,watts_strogatz,5,10,0.5,0.0,0.0339784622192382,2025-12-07T23:14:09.344001,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_064807,watts_strogatz,5,10,0.5,0.0,0.0336809158325195,2025-12-07T23:14:09.345214,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_065256,watts_strogatz,5,10,0.5,0.0,0.0340044498443603,2025-12-07T23:14:09.346445,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_065723,watts_strogatz,5,10,0.5,0.0,0.0341105461120605,2025-12-07T23:14:09.347677,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_066075,watts_strogatz,5,10,0.5,0.0,0.0352883338928222,2025-12-07T23:14:09.348837,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.0_20251207_231409_066485,watts_strogatz,5,10,0.5,0.0,0.03475022315979,2025-12-07T23:14:09.350121,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_351978,watts_strogatz,5,10,0.5,0.0,0.0465767383575439,2025-12-07T23:14:09.627639,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_352452,watts_strogatz,5,10,0.5,0.0,0.0485997200012207,2025-12-07T23:14:09.629710,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_354705,watts_strogatz,5,10,0.5,0.0,0.0482552051544189,2025-12-07T23:14:09.632789,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_355521,watts_strogatz,5,10,0.5,0.0,0.0486900806427001,2025-12-07T23:14:09.634098,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_352861,watts_strogatz,5,10,0.5,0.0,0.0494163036346435,2025-12-07T23:14:09.635408,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_353300,watts_strogatz,5,10,0.5,0.0,0.049405813217163,2025-12-07T23:14:09.636683,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_356050,watts_strogatz,5,10,0.5,0.0,0.0496618747711181,2025-12-07T23:14:09.637956,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_354256,watts_strogatz,5,10,0.5,0.0,0.0503315925598144,2025-12-07T23:14:09.639479,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_355075,watts_strogatz,5,10,0.5,0.0,0.0505297183990478,2025-12-07T23:14:09.640719,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_351457,watts_strogatz,5,10,0.5,0.0,0.0532112121582031,2025-12-07T23:14:09.641966,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_353827,watts_strogatz,5,10,0.5,0.0,0.053532600402832,2025-12-07T23:14:09.643211,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_356480,watts_strogatz,5,10,0.5,0.0,0.0433859825134277,2025-12-07T23:14:09.644498,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_358896,watts_strogatz,5,10,0.5,0.0,0.0428540706634521,2025-12-07T23:14:09.645736,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_356892,watts_strogatz,5,10,0.5,0.0,0.0445916652679443,2025-12-07T23:14:09.646979,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_357313,watts_strogatz,5,10,0.5,0.0,0.0445513725280761,2025-12-07T23:14:09.648225,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_358103,watts_strogatz,5,10,0.5,0.0,0.0445392131805419,2025-12-07T23:14:09.649506,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_358531,watts_strogatz,5,10,0.5,0.0,0.0447432994842529,2025-12-07T23:14:09.650736,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_357738,watts_strogatz,5,10,0.5,0.0,0.0459425449371337,2025-12-07T23:14:09.651985,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_359321,watts_strogatz,5,10,0.5,0.0,0.0446901321411132,2025-12-07T23:14:09.653239,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_360129,watts_strogatz,5,10,0.5,0.0,0.0431549549102783,2025-12-07T23:14:09.654508,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_359739,watts_strogatz,5,10,0.5,0.0,0.0456888675689697,2025-12-07T23:14:09.655739,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_360566,watts_strogatz,5,10,0.5,0.0,0.0469379425048828,2025-12-07T23:14:09.656994,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_360922,watts_strogatz,5,10,0.5,0.0,0.0430126190185546,2025-12-07T23:14:09.658242,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_361340,watts_strogatz,5,10,0.5,0.0,0.0427751541137695,2025-12-07T23:14:09.659505,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_361750,watts_strogatz,5,10,0.5,0.0,0.0449104309082031,2025-12-07T23:14:09.660741,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_362111,watts_strogatz,5,10,0.5,0.0,0.044853925704956,2025-12-07T23:14:09.661998,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_362540,watts_strogatz,5,10,0.5,0.0,0.0444757938385009,2025-12-07T23:14:09.663324,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_364120,watts_strogatz,5,10,0.5,0.0,0.0428295135498046,2025-12-07T23:14:09.664618,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_362893,watts_strogatz,5,10,0.5,0.0,0.0448777675628662,2025-12-07T23:14:09.665880,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_363752,watts_strogatz,5,10,0.5,0.0,0.0450580120086669,2025-12-07T23:14:09.667165,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_364554,watts_strogatz,5,10,0.5,0.0,0.0471158027648925,2025-12-07T23:14:09.668471,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_363311,watts_strogatz,5,10,0.5,0.0,0.0501785278320312,2025-12-07T23:14:09.669728,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_364905,watts_strogatz,5,10,0.5,0.0,0.0545856952667236,2025-12-07T23:14:09.671096,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_365435,watts_strogatz,5,10,0.5,0.0,0.0432569980621337,2025-12-07T23:14:09.672350,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_365828,watts_strogatz,5,10,0.5,0.0,0.0428733825683593,2025-12-07T23:14:09.673659,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_367407,watts_strogatz,5,10,0.5,0.0,0.0429496765136718,2025-12-07T23:14:09.674915,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_366653,watts_strogatz,5,10,0.5,0.0,0.0447580814361572,2025-12-07T23:14:09.676199,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_366207,watts_strogatz,5,10,0.5,0.0,0.0448217391967773,2025-12-07T23:14:09.677505,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_366992,watts_strogatz,5,10,0.5,0.0,0.0445868968963623,2025-12-07T23:14:09.678762,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_367803,watts_strogatz,5,10,0.5,0.0,0.0447344779968261,2025-12-07T23:14:09.680065,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_368636,watts_strogatz,5,10,0.5,0.0,0.0456495285034179,2025-12-07T23:14:09.681464,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_368973,watts_strogatz,5,10,0.5,0.0,0.0448815822601318,2025-12-07T23:14:09.683216,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_368175,watts_strogatz,5,10,0.5,0.0,0.0515046119689941,2025-12-07T23:14:09.684519,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_369391,watts_strogatz,5,10,0.5,0.0,0.0448119640350341,2025-12-07T23:14:09.685785,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_369787,watts_strogatz,5,10,0.5,0.0,0.044130802154541,2025-12-07T23:14:09.687125,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_370137,watts_strogatz,5,10,0.5,0.0,0.0475380420684814,2025-12-07T23:14:09.688456,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_370571,watts_strogatz,5,10,0.5,0.0,0.0448012351989746,2025-12-07T23:14:09.689730,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_370916,watts_strogatz,5,10,0.5,0.0,0.044584035873413,2025-12-07T23:14:09.691012,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_371322,watts_strogatz,5,10,0.5,0.0,0.0451314449310302,2025-12-07T23:14:09.692330,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.1_20251207_231409_371732,watts_strogatz,5,10,0.5,0.0,0.045816421508789,2025-12-07T23:14:09.693638,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_697224,watts_strogatz,5,10,0.5,0.0,0.042452335357666,2025-12-07T23:14:09.950314,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_696400,watts_strogatz,5,10,0.5,0.0,0.0425758361816406,2025-12-07T23:14:09.952485,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_696820,watts_strogatz,5,10,0.5,0.0,0.0455658435821533,2025-12-07T23:14:09.954910,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_698513,watts_strogatz,5,10,0.5,0.0,0.0503320693969726,2025-12-07T23:14:09.956246,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_695520,watts_strogatz,5,10,0.5,0.0,0.0524978637695312,2025-12-07T23:14:09.957581,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_697692,watts_strogatz,5,10,0.5,0.0,0.0587279796600341,2025-12-07T23:14:09.958890,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_698903,watts_strogatz,5,10,0.5,0.0,0.0584688186645507,2025-12-07T23:14:09.960244,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_699340,watts_strogatz,5,10,0.5,0.0,0.0589020252227783,2025-12-07T23:14:09.961629,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_695937,watts_strogatz,5,10,0.5,0.0,0.0609292984008789,2025-12-07T23:14:09.962940,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_698062,watts_strogatz,5,10,0.5,0.0,0.0622525215148925,2025-12-07T23:14:09.964268,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_694956,watts_strogatz,5,10,0.5,0.0,0.0629451274871826,2025-12-07T23:14:09.965576,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_699759,watts_strogatz,5,10,0.5,0.0,0.0384304523468017,2025-12-07T23:14:09.966873,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_700132,watts_strogatz,5,10,0.5,0.0,0.0391943454742431,2025-12-07T23:14:09.968225,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_700606,watts_strogatz,5,10,0.5,0.0,0.0418460369110107,2025-12-07T23:14:09.969571,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_700957,watts_strogatz,5,10,0.5,0.0,0.0389454364776611,2025-12-07T23:14:09.970971,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_701391,watts_strogatz,5,10,0.5,0.0,0.0387370586395263,2025-12-07T23:14:09.972483,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_702269,watts_strogatz,5,10,0.5,0.0,0.0383162498474121,2025-12-07T23:14:09.973842,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_702745,watts_strogatz,5,10,0.5,0.0,0.0378761291503906,2025-12-07T23:14:09.975209,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_701794,watts_strogatz,5,10,0.5,0.0,0.0384845733642578,2025-12-07T23:14:09.976713,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_703122,watts_strogatz,5,10,0.5,0.0,0.0383203029632568,2025-12-07T23:14:09.978077,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_703566,watts_strogatz,5,10,0.5,0.0,0.0442442893981933,2025-12-07T23:14:09.979484,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_703924,watts_strogatz,5,10,0.5,0.0,0.0443983078002929,2025-12-07T23:14:09.980799,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_704342,watts_strogatz,5,10,0.5,0.0,0.0384573936462402,2025-12-07T23:14:09.982164,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_704755,watts_strogatz,5,10,0.5,0.0,0.0388886928558349,2025-12-07T23:14:09.983515,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_705118,watts_strogatz,5,10,0.5,0.0,0.0392494201660156,2025-12-07T23:14:09.984848,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_705572,watts_strogatz,5,10,0.5,0.0,0.0382485389709472,2025-12-07T23:14:09.986202,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_705931,watts_strogatz,5,10,0.5,0.0,0.0387496948242187,2025-12-07T23:14:09.987551,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_706356,watts_strogatz,5,10,0.5,0.0,0.0366487503051757,2025-12-07T23:14:09.988863,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_706763,watts_strogatz,5,10,0.5,0.0,0.0368871688842773,2025-12-07T23:14:09.990220,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_707118,watts_strogatz,5,10,0.5,0.0,0.0383017063140869,2025-12-07T23:14:09.991560,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_707556,watts_strogatz,5,10,0.5,0.0,0.0385406017303466,2025-12-07T23:14:09.992875,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_707913,watts_strogatz,5,10,0.5,0.0,0.0376098155975341,2025-12-07T23:14:09.994226,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_708335,watts_strogatz,5,10,0.5,0.0,0.038318395614624,2025-12-07T23:14:09.995576,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_708751,watts_strogatz,5,10,0.5,0.0,0.0381107330322265,2025-12-07T23:14:09.996890,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_709116,watts_strogatz,5,10,0.5,0.0,0.038482666015625,2025-12-07T23:14:09.998252,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_709554,watts_strogatz,5,10,0.5,0.0,0.0390329360961914,2025-12-07T23:14:09.999606,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_709908,watts_strogatz,5,10,0.5,0.0,0.0382101535797119,2025-12-07T23:14:10.001003,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_710332,watts_strogatz,5,10,0.5,0.0,0.0384938716888427,2025-12-07T23:14:10.002806,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_711094,watts_strogatz,5,10,0.5,0.0,0.0366034507751464,2025-12-07T23:14:10.004198,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_710738,watts_strogatz,5,10,0.5,0.0,0.0373573303222656,2025-12-07T23:14:10.005592,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_711665,watts_strogatz,5,10,0.5,0.0,0.0395731925964355,2025-12-07T23:14:10.006909,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_712546,watts_strogatz,5,10,0.5,0.0,0.0385830402374267,2025-12-07T23:14:10.008266,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_712925,watts_strogatz,5,10,0.5,0.0,0.0372960567474365,2025-12-07T23:14:10.009603,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_713343,watts_strogatz,5,10,0.5,0.0,0.0392112731933593,2025-12-07T23:14:10.010960,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_713753,watts_strogatz,5,10,0.5,0.0,0.0381174087524414,2025-12-07T23:14:10.012311,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_714119,watts_strogatz,5,10,0.5,0.0,0.0383155345916748,2025-12-07T23:14:10.013681,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_714553,watts_strogatz,5,10,0.5,0.0,0.0389575958251953,2025-12-07T23:14:10.015195,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_714912,watts_strogatz,5,10,0.5,0.0,0.0387289524078369,2025-12-07T23:14:10.016565,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_715334,watts_strogatz,5,10,0.5,0.0,0.0378704071044921,2025-12-07T23:14:10.017949,xor,[0 0 0 0 0]
watts_strogatz_n5_k2_p0.3_20251207_231409_715743,watts_strogatz,5,10,0.5,0.0,0.039583683013916,2025-12-07T23:14:10.019435,xor,[0 0 0 0 0]
watts_strogatz_n5_k4_p0.0_20251207_231410_025424,watts_strogatz,5,20,1.0,0.0,0.1346209049224853,2025-12-07T23:14:10.754878,xor,[0 0 0 0 0]
watts_strogatz_n5_k4_p0.0_20251207_231410_023282,watts_strogatz,5,20,1.0,0.0,0.13954758644104,2025-12-07T23:14:10.757105,xor,[0 0 0 0 0]
watts_strogatz_n5_k4_p0.0_20251207_231410_024152,watts_strogatz,5,20,1.0,0.0,0.1394276618957519,2025-12-07T23:14:10.760050,xor,[0 0 0 0 0]
watts_strogatz_n5_k4_p0.0_20251207_231410_023767,watts_strogatz,5,20,1.0,0.0,0.1473400592803955,2025-12-07T23:14:10.761518,xor,[0 0 0 0 0]
watts_strogatz_n5_k4_p0.0_20251207_231410_024991,watts_strogatz,5,20,1.0,0.0,0.1481444835662841,2025-12-07T23:14:10.762903,xor,[0 0 0 0 0]
watts_strogatz_n5_k4_p0.0_20251207_231410_024640,watts_strogatz,5,20,1.0,0.0,0.1493723392486572,2025-12-07T23:14:10.764424,xor,[0 0 0 0 0]
watts_strogatz_n5_k4_p0.0_20251207_231410_022859,watts_strogatz,5,20,1.0,0.0,0.150522232055664,2025-12-07T23:14:10.766054,xor,[0 0 0 0 0]
